2023-01-25 0:46:53,18.5828,-66.7998,13,3.63,md,0.22,pr2023025001,"11 km NNE of Hatillo, Puerto Rico",pr
2023-01-24 23:16:34,18.1205,-67.13883333,12.09,2.99,md,0.11,pr71394363,"2 km SSW of Hormigueros, Puerto Rico",pr
2023-01-24 23:15:30,12.9459,-88.7273,67.408,4.6,mwr,0.99,us6000jj31,offshore El Salvador,us
2023-01-24 23:13:32,41.5,-112.1718333,6.87,2.79,ml,0.19,uu60530292,"7 km SW of Corinne, Utah",uu
2023-01-24 22:48:07,-26.3612,-71.3386,19.321,4.3,mb,0.85,us6000jj2x,"128 km W of Diego de Almagro, Chile",us
2023-01-24 22:36:25,18.43,-66.3895,112,3.68,md,0.15,pr2023025000,"1 km S of Vega Baja, Puerto Rico",pr
2023-01-24 21:57:49,56.3377,114.3667,10,4,mb,0.18,us6000jj2v,"33 km W of Taksimo, Russia",us
2023-01-24 21:35:21,9.2148,126.5496,35,4.6,mb,0.93,us6000jj2r,"40 km E of Cortes, Philippines",us
2023-01-24 19:47:21,40.5713333,-124.2338333,9.23,2.53,md,0.14,nc73836866,"3km ESE of Ferndale, CA",nc
2023-01-24 19:15:28,59.0989,-153.6504,101.3,3.1,ml,0.55,ak02315d4dt4,"70 km SE of Pope-Vannoy Landing, Alaska",ak
2023-01-24 19:12:51,34.7861,14.2138,10,4.1,mb,0.67,us6000jj2f,"118 km SSW of Żurrieq, Malta",us
2023-01-24 19:00:49,37.5881,141.6819,45.602,4.8,mwr,0.67,us6000jj1u,"61 km E of Namie, Japan",us
2023-01-24 18:51:40,19.26916695,-155.4111633,32.86999893,2.5,ml,0.109999999,hv73312127,"10 km NE of Pāhala, Hawaii",hv
2023-01-24 17:35:55,18.86466667,-65.3465,11.06,3.18,md,0.17,pr71394323,"62 km N of Culebra, Puerto Rico",pr
2023-01-24 16:54:58,27.9123,139.453,507.551,4.6,mb,0.64,us6000jj1l,"Bonin Islands, Japan region",us
2023-01-24 14:33:57,31.68213056,-104.394701,6.131567383,2.6,ml,0.2,tx2023brpj,"54 km S of Whites City, New Mexico",tx
2023-01-24 14:25:35,34.8994,14.3274,10,5.3,mww,0.57,us6000jj05,"104 km S of Żurrieq, Malta",us
2023-01-24 14:17:58,3.1707,127.0414,28.893,5.3,mb,1.04,us6000jj00,"192 km NW of Tobelo, Indonesia",us
2023-01-24 14:14:21,31.66936265,-104.378976,6.131567383,2.8,ml,0.2,tx2023brot,"56 km S of Whites City, New Mexico",tx
2023-01-24 14:12:56,2.9579,127.2868,40.251,4.5,mb,0.76,us6000jizz,"157 km NNW of Tobelo, Indonesia",us
2023-01-24 14:08:49,31.6676906,-104.3889197,7.391259766,2.7,ml,0.2,tx2023brok,western Texas,tx
2023-01-24 13:57:04,31.67159174,-104.3897618,6.131567383,3.5,ml,0.2,tx2023brob,"55 km S of Whites City, New Mexico",tx
2023-01-24 13:25:41,2.999,127.0786,52.052,4.4,mb,1.05,us6000jizd,"174 km NW of Tobelo, Indonesia",us
2023-01-24 13:08:30,-21.6237,-68.4797,121.452,4.5,mb,1.12,us6000jiz1,"102 km NNE of Calama, Chile",us
2023-01-24 12:37:00,-26.7346,-63.118,596.117,6.4,mww,0.69,us6000jiyj,"31 km WSW of Campo Gallo, Argentina",us
2023-01-24 12:20:04,40.4476667,-124.0195,23.54,2.69,md,0.14,nc73836746,"9km SE of Rio Dell, CA",nc
2023-01-24 10:56:19,19.17499924,-155.4996643,34.25,2.47,ml,0.150000006,hv73311792,"3 km SW of Pāhala, Hawaii",hv
2023-01-24 10:10:16,3.5382,128.5469,10,5.2,mww,0.63,us6000jiy0,"208 km NNE of Tobelo, Indonesia",us
2023-01-24 9:57:09,50.0876,142.5264,10,4.5,mb,0.48,us6000jixw,"44 km NNW of Smirnykh, Russia",us
2023-01-24 9:30:01,60.2295,-151.613,60.1,2.6,ml,0.39,ak02313y09hm,"12 km W of Clam Gulch, Alaska",ak
2023-01-24 7:55:02,60.815,-151.6609,71.9,2.6,ml,0.48,ak02313wyr96,"24 km NW of Nikiski, Alaska",ak
2023-01-24 7:11:22,3.0692,126.9846,35,4.9,mb,0.76,us6000jiwc,"187 km NW of Tobelo, Indonesia",us
2023-01-24 7:07:04,60.9904,-150.9893,11.7,3.3,ml,0.64,ak02313woh1x,"11 km SE of Tyonek, Alaska",ak
2023-01-24 6:27:22,19.2801,-64.39,36,3.82,md,0.34,pr2023024000,"113 km NNE of Cruz Bay, U.S. Virgin Islands",pr
2023-01-24 6:08:11,19.0253334,-155.4049988,32.31000137,2.56,ml,0.159999996,hv73311597,"18 km ESE of Naalehu, Hawaii",hv
2023-01-24 6:06:34,2.8233,127.0129,35,4.5,mb,0.67,us6000jiw4,"164 km NW of Tobelo, Indonesia",us
2023-01-24 5:57:52,52.532,160.2688,35,4.4,mb,0.61,us6000jiw2,"125 km ESE of Petropavlovsk-Kamchatsky, Russia",us
2023-01-24 5:23:08,-21.3068,-68.3886,118.147,4.6,mwr,0.62,us6000jivz,"138 km NNE of Calama, Chile",us
2023-01-24 5:18:46,18.25716667,-67.40433333,13.4,3.06,md,0.27,pr71394233,Mona Passage,pr
2023-01-24 5:08:10,2.8408,127.2582,35,4.7,mb,0.33,us6000jivy,"148 km NW of Tobelo, Indonesia",us
2023-01-24 3:58:52,19.03483391,-155.414505,35.29000092,3.15,ml,0.129999995,hv73311482,"17 km ESE of Naalehu, Hawaii",hv
2023-01-24 3:52:55,19.05433273,-155.409668,34.74000168,2.68,ml,0.140000001,hv73311477,"17 km E of Naalehu, Hawaii",hv
2023-01-24 3:17:32,17.968,-65.35033333,33.79,2.74,md,0.14,pr71394218,"19 km SE of Esperanza, Puerto Rico",pr
2023-01-24 2:58:32,29.5974,81.6522,25.227,5.6,mb,0.64,us6000jivm,Nepal,us
2023-01-24 2:42:03,58.7763,-153.1704,62.9,3.1,ml,0.46,ak02313twszm,"Kodiak Island region, Alaska",ak
2023-01-24 2:38:00,17.927,-66.856,13.33,2.47,md,0.12,pr71394208,"6 km SSE of Maria Antonia, Puerto Rico",pr
2023-01-24 1:57:24,19.05266762,-155.4071655,34.72000122,2.63,ml,0.150000006,hv73311422,"18 km E of Naalehu, Hawaii",hv
2023-01-24 0:30:01,60.8036,-144.8644,38.3,2.9,ml,0.38,ak02313snd2a,"56 km ENE of Cordova, Alaska",ak
2023-01-24 0:15:58,-22.1207,-175.4364,43.479,4.7,mb,0.46,us6000jiv5,"100 km SSW of ‘Ohonua, Tonga",us
2023-01-23 23:52:23,37.2088,-97.8154,5,2.6,mb_lg,0.2,us6000jiv0,"3 km ENE of Freeport, Kansas",us
2023-01-23 23:35:07,2.8173,126.9755,53.755,4.5,mb,0.65,us6000jiuy,"166 km NW of Tobelo, Indonesia",us
2023-01-23 23:25:27,19.04116631,-155.4158325,31.39999962,2.81,ml,0.150000006,hv73311287,"17 km E of Naalehu, Hawaii",hv
2023-01-23 23:21:03,60.2015,-150.9461,55.6,3,ml,0.58,ak02313s004b,"23 km SE of Kasilof, Alaska",ak
2023-01-23 23:17:26,19.33099937,-155.5025024,2.839999914,2.56,ml,0.100000001,hv73311277,"14 km N of Pāhala, Hawaii",hv
2023-01-23 23:14:12,2.657,126.8553,49.8,4.3,mb,0.52,us6000jiut,"164 km NW of Tobelo, Indonesia",us
2023-01-23 23:04:39,2.873,126.9762,48.303,4.5,mb,0.4,us6000jiuq,"170 km NW of Tobelo, Indonesia",us
2023-01-23 22:50:38,42.0325,-124.457,-0.43,2.65,ml,0.16,uw61894547,"14 km W of Brookings, Oregon",uw
2023-01-23 22:13:59,2.7674,127.1561,35,4.5,mb,0.57,us6000jiui,"149 km NW of Tobelo, Indonesia",us
2023-01-23 22:05:38,-20.6561,-177.6509,382.398,4.4,mb,0.77,us6000jiuj,"259 km WNW of Haveluloto, Tonga",us
2023-01-23 22:02:55,2.8152,127.0691,35,4.9,mb,0.64,us6000jiud,Molucca Sea,us
2023-01-23 21:38:37,2.9666,127.1382,35,4.5,mb,0.88,us6000jiua,"167 km NW of Tobelo, Indonesia",us
2023-01-23 20:53:31,2.9174,127.1702,35,4.6,mb,0.72,us6000jiu4,"161 km NW of Tobelo, Indonesia",us
2023-01-23 20:30:05,2.949,127.1119,35,5.4,mb,0.69,us6000jitx,"167 km NW of Tobelo, Indonesia",us
2023-01-23 20:25:24,2.8291,126.8647,35,4.7,mb,0.6,us6000jitw,"176 km NW of Tobelo, Indonesia",us
2023-01-23 20:19:42,42.03933333,-124.3936667,6.47,2.65,ml,0.05,uw61894537,"9 km W of Brookings, Oregon",uw
2023-01-23 20:13:15,2.8162,126.9434,35,5.8,mww,0.5,us6000jitq,"168 km NW of Tobelo, Indonesia",us
